ID,Year,Month,Day,Lunar_Year,Lunar_Month,Lunar_Day,Holiday,Totall_Holiday,Temperature_Up,Temperature_Down,Weather,visitor_count
2283,2017,4,14,2017,3,18,0,0,27,8,2,13288
2284,2017,4,15,2017,3,19,1,2,21,8,5,14874
2285,2017,4,16,2017,3,20,2,2,19,6,5,12154
2286,2017,4,17,2017,3,21,0,0,25,8,2,12838
2287,2017,4,18,2017,3,22,0,0,27,11,2,15183
2288,2017,4,19,2017,3,23,0,0,20,12,5,15103
2289,2017,4,20,2017,3,24,0,0,16,7,5,14816
2290,2017,4,21,2017,3,25,0,0,17,7,2,15424
2291,2017,4,22,2017,3,26,1,2,22,8,2,17420
2292,2017,4,23,2017,3,27,2,2,25,10,1,14730
2293,2017,4,24,2017,3,28,0,0,22,11,5,13464
2294,2017,4,25,2017,3,29,0,0,18,9,5,14215
2295,2017,4,26,2017,4,1,0,0,12,8,6,12247
2296,2017,4,27,2017,4,2,0,0,17,8,5,12851
2297,2017,4,28,2017,4,3,0,0,22,9,2,13317
2298,2017,4,29,2017,4,4,1,3,23,10,2,13698
2299,2017,4,30,2017,4,5,2,3,22,10,5,20231
2300,2017,5,1,2017,4,6,3,3,26,9,2,9083
2301,2017,5,2,2017,4,7,0,0,22,10,5,7755
2302,2017,5,3,2017,4,8,0,0,23,9,2,8575
2303,2017,5,4,2017,4,9,0,0,20,11,2,8426
2304,2017,5,5,2017,4,10,0,0,14,8,5,8584
2305,2017,5,6,2017,4,11,1,2,19,9,2,9976
2306,2017,5,7,2017,4,12,2,2,20,8,5,9372
2307,2017,5,8,2017,4,13,0,0,26,11,1,10295
2308,2017,5,9,2017,4,14,0,0,24,13,1,10689
2309,2017,5,10,2017,4,15,0,0,22,11,6,11286
2310,2017,5,11,2017,4,16,0,0,23,9,2,11442
2311,2017,5,12,2017,4,17,0,0,29,11,2,12708
2312,2017,5,13,2017,4,18,1,2,27,12,5,14118
2313,2017,5,14,2017,4,19,2,2,25,11,1,11516
2314,2017,5,15,2017,4,20,0,0,22,10,5,10846
2315,2017,5,16,2017,4,21,0,0,25,9,2,11476
2316,2017,5,17,2017,4,22,0,0,23,12,5,14290
2317,2017,5,18,2017,4,23,0,0,24,12,5,12239
2318,2017,5,19,2017,4,24,0,0,29,14,2,13692
2319,2017,5,20,2017,4,25,1,2,25,15,5,14776
2320,2017,5,21,2017,4,26,2,2,22,17,5,12686
2321,2017,5,22,2017,4,27,0,0,18,10,6,10983
2322,2017,5,23,2017,4,28,0,0,25,12,2,12858
2323,2017,5,24,2017,4,29,0,0,21,11,5,11424
2324,2017,5,25,2017,4,30,0,0,22,12,5,12415
2325,2017,5,26,2017,5,1,0,0,24,11,5,11216
2326,2017,5,27,2017,5,2,0,0,29,12,2,13601
2327,2017,5,28,2017,5,3,1,3,28,13,3,14205
2328,2017,5,29,2017,5,4,2,3,24,15,5,17416
2329,2017,5,30,2017,5,5,3,3,29,16,2,9983
2330,2017,5,31,2017,5,6,0,0,23,14,5,10102
2331,2017,6,1,2017,5,7,0,0,26,14,5,10161
2332,2017,6,2,2017,5,8,0,0,26,15,5,10773
2333,2017,6,3,2017,5,9,1,2,20,14,6,10326
2334,2017,6,4,2017,5,10,2,2,22,12,5,9770
2335,2017,6,5,2017,5,11,0,0,24,11,5,10600
2336,2017,6,6,2017,5,12,0,0,28,13,2,10921
2337,2017,6,7,2017,5,13,0,0,27,13,4,13106
2338,2017,6,8,2017,5,14,0,0,24,16,6,11341
2339,2017,6,9,2017,5,15,0,0,21,15,5,11034
2340,2017,6,10,2017,5,16,1,2,27,12,5,13960
2341,2017,6,11,2017,5,17,2,2,23,16,5,12723
2342,2017,6,12,2017,5,18,0,0,25,16,5,13046
2343,2017,6,13,2017,5,19,0,0,21,16,6,14222
2344,2017,6,14,2017,5,20,0,0,20,15,6,14323
2345,2017,6,15,2017,5,21,0,0,24,16,5,14097
2346,2017,6,16,2017,5,22,0,0,24,16,2,15299
2347,2017,6,17,2017,5,23,1,2,24,16,5,16053
2348,2017,6,18,2017,5,24,2,2,27,17,2,15590
2349,2017,6,19,2017,5,25,0,0,27,17,2,13715
2350,2017,6,20,2017,5,26,0,0,27,16,4,14289
2351,2017,6,21,2017,5,27,0,0,26,16,4,14589
2352,2017,6,22,2017,5,28,0,0,27,17,3,13635
2353,2017,6,23,2017,5,29,0,0,26,17,5,13875
2354,2017,6,24,2017,6,1,1,2,27,16,2,16245
2355,2017,6,25,2017,6,2,2,2,29,16,2,18292
2356,2017,6,26,2017,6,3,0,0,28,16,2,20193
2357,2017,6,27,2017,6,4,0,0,25,17,5,14604
2358,2017,6,28,2017,6,5,0,0,24,17,5,13713
2359,2017,6,29,2017,6,6,0,0,24,16,6,12105
2360,2017,6,30,2017,6,7,0,0,28,14,5,14060
2361,2017,7,1,2017,6,8,0,0,28,17,2,14849
2362,2017,7,2,2017,6,9,0,0,28,17,2,15239
2363,2017,7,3,2017,6,10,0,0,28,17,2,13877
2364,2017,7,4,2017,6,11,0,0,28,17,2,13680
2365,2017,7,5,2017,6,12,0,0,28,17,2,13093
2366,2017,7,6,2017,6,13,0,0,28,17,1,14091
2367,2017,7,7,2017,6,14,0,0,28,18,2,15771
2368,2017,7,8,2017,6,15,0,0,29,18,2,15152
2369,2017,7,9,2017,6,16,0,0,36,17,1,16198
2370,2017,7,10,2017,6,17,0,0,34,16,1,16730
2371,2017,7,11,2017,6,18,0,0,35,16,1,18499
2372,2017,7,12,2017,6,19,0,0,31,17,2,19431
2373,2017,7,13,2017,6,20,0,0,31,17,3,19104
